"customer_key";"customer_id";"store_id";"first_name";"last_name";"email";"address_id";"create_date"
467;467;2;"ALVIN";"DELOACH";"ALVIN.DELOACH@sakilacustomer.org";472;"2006-02-14 22:04:37"
468;468;1;"TIM";"CARY";"TIM.CARY@sakilacustomer.org";473;"2006-02-14 22:04:37"
469;469;2;"WESLEY";"BULL";"WESLEY.BULL@sakilacustomer.org";474;"2006-02-14 22:04:37"
470;470;1;"GORDON";"ALLARD";"GORDON.ALLARD@sakilacustomer.org";475;"2006-02-14 22:04:37"
471;471;1;"DEAN";"SAUER";"DEAN.SAUER@sakilacustomer.org";476;"2006-02-14 22:04:37"
472;472;1;"GREG";"ROBINS";"GREG.ROBINS@sakilacustomer.org";477;"2006-02-14 22:04:37"
473;473;2;"JORGE";"OLIVARES";"JORGE.OLIVARES@sakilacustomer.org";478;"2006-02-14 22:04:37"
474;474;2;"DUSTIN";"GILLETTE";"DUSTIN.GILLETTE@sakilacustomer.org";479;"2006-02-14 22:04:37"
475;475;2;"PEDRO";"CHESTNUT";"PEDRO.CHESTNUT@sakilacustomer.org";480;"2006-02-14 22:04:37"
476;476;1;"DERRICK";"BOURQUE";"DERRICK.BOURQUE@sakilacustomer.org";481;"2006-02-14 22:04:37"
477;477;1;"DAN";"PAINE";"DAN.PAINE@sakilacustomer.org";482;"2006-02-14 22:04:37"
478;478;1;"LEWIS";"LYMAN";"LEWIS.LYMAN@sakilacustomer.org";483;"2006-02-14 22:04:37"
479;479;1;"ZACHARY";"HITE";"ZACHARY.HITE@sakilacustomer.org";484;"2006-02-14 22:04:37"
480;480;1;"COREY";"HAUSER";"COREY.HAUSER@sakilacustomer.org";485;"2006-02-14 22:04:37"
481;481;1;"HERMAN";"DEVORE";"HERMAN.DEVORE@sakilacustomer.org";486;"2006-02-14 22:04:37"
482;482;1;"MAURICE";"CRAWLEY";"MAURICE.CRAWLEY@sakilacustomer.org";487;"2006-02-14 22:04:37"
483;483;2;"VERNON";"CHAPA";"VERNON.CHAPA@sakilacustomer.org";488;"2006-02-14 22:04:37"
484;484;1;"ROBERTO";"VU";"ROBERTO.VU@sakilacustomer.org";489;"2006-02-14 22:04:37"
485;485;1;"CLYDE";"TOBIAS";"CLYDE.TOBIAS@sakilacustomer.org";490;"2006-02-14 22:04:37"
486;486;1;"GLEN";"TALBERT";"GLEN.TALBERT@sakilacustomer.org";491;"2006-02-14 22:04:37"
487;487;2;"HECTOR";"POINDEXTER";"HECTOR.POINDEXTER@sakilacustomer.org";492;"2006-02-14 22:04:37"
488;488;2;"SHANE";"MILLARD";"SHANE.MILLARD@sakilacustomer.org";493;"2006-02-14 22:04:37"
489;489;1;"RICARDO";"MEADOR";"RICARDO.MEADOR@sakilacustomer.org";494;"2006-02-14 22:04:37"
490;490;1;"SAM";"MCDUFFIE";"SAM.MCDUFFIE@sakilacustomer.org";495;"2006-02-14 22:04:37"
491;491;2;"RICK";"MATTOX";"RICK.MATTOX@sakilacustomer.org";496;"2006-02-14 22:04:37"
492;492;2;"LESTER";"KRAUS";"LESTER.KRAUS@sakilacustomer.org";497;"2006-02-14 22:04:37"
493;493;1;"BRENT";"HARKINS";"BRENT.HARKINS@sakilacustomer.org";498;"2006-02-14 22:04:37"
494;494;2;"RAMON";"CHOATE";"RAMON.CHOATE@sakilacustomer.org";499;"2006-02-14 22:04:37"
495;495;2;"CHARLIE";"BESS";"CHARLIE.BESS@sakilacustomer.org";500;"2006-02-14 22:04:37"
496;496;2;"TYLER";"WREN";"TYLER.WREN@sakilacustomer.org";501;"2006-02-14 22:04:37"
497;497;2;"GILBERT";"SLEDGE";"GILBERT.SLEDGE@sakilacustomer.org";502;"2006-02-14 22:04:37"
498;498;1;"GENE";"SANBORN";"GENE.SANBORN@sakilacustomer.org";503;"2006-02-14 22:04:37"
499;499;2;"MARC";"OUTLAW";"MARC.OUTLAW@sakilacustomer.org";504;"2006-02-14 22:04:37"
500;500;1;"REGINALD";"KINDER";"REGINALD.KINDER@sakilacustomer.org";505;"2006-02-14 22:04:37"
501;501;1;"RUBEN";"GEARY";"RUBEN.GEARY@sakilacustomer.org";506;"2006-02-14 22:04:37"
502;502;1;"BRETT";"CORNWELL";"BRETT.CORNWELL@sakilacustomer.org";507;"2006-02-14 22:04:37"
503;503;1;"ANGEL";"BARCLAY";"ANGEL.BARCLAY@sakilacustomer.org";508;"2006-02-14 22:04:37"
504;504;1;"NATHANIEL";"ADAM";"NATHANIEL.ADAM@sakilacustomer.org";509;"2006-02-14 22:04:37"
505;505;1;"RAFAEL";"ABNEY";"RAFAEL.ABNEY@sakilacustomer.org";510;"2006-02-14 22:04:37"
506;506;2;"LESLIE";"SEWARD";"LESLIE.SEWARD@sakilacustomer.org";511;"2006-02-14 22:04:37"
507;507;2;"EDGAR";"RHOADS";"EDGAR.RHOADS@sakilacustomer.org";512;"2006-02-14 22:04:37"
508;508;2;"MILTON";"HOWLAND";"MILTON.HOWLAND@sakilacustomer.org";513;"2006-02-14 22:04:37"
509;509;1;"RAUL";"FORTIER";"RAUL.FORTIER@sakilacustomer.org";514;"2006-02-14 22:04:37"
510;510;2;"BEN";"EASTER";"BEN.EASTER@sakilacustomer.org";515;"2006-02-14 22:04:37"
511;511;1;"CHESTER";"BENNER";"CHESTER.BENNER@sakilacustomer.org";516;"2006-02-14 22:04:37"
512;512;1;"CECIL";"VINES";"CECIL.VINES@sakilacustomer.org";517;"2006-02-14 22:04:37"
513;513;2;"DUANE";"TUBBS";"DUANE.TUBBS@sakilacustomer.org";519;"2006-02-14 22:04:37"
514;514;2;"FRANKLIN";"TROUTMAN";"FRANKLIN.TROUTMAN@sakilacustomer.org";520;"2006-02-14 22:04:37"
515;515;1;"ANDRE";"RAPP";"ANDRE.RAPP@sakilacustomer.org";521;"2006-02-14 22:04:37"
516;516;2;"ELMER";"NOE";"ELMER.NOE@sakilacustomer.org";522;"2006-02-14 22:04:37"
517;517;2;"BRAD";"MCCURDY";"BRAD.MCCURDY@sakilacustomer.org";523;"2006-02-14 22:04:37"
518;518;1;"GABRIEL";"HARDER";"GABRIEL.HARDER@sakilacustomer.org";524;"2006-02-14 22:04:37"
519;519;2;"RON";"DELUCA";"RON.DELUCA@sakilacustomer.org";525;"2006-02-14 22:04:37"
520;520;2;"MITCHELL";"WESTMORELAND";"MITCHELL.WESTMORELAND@sakilacustomer.org";526;"2006-02-14 22:04:37"
521;521;2;"ROLAND";"SOUTH";"ROLAND.SOUTH@sakilacustomer.org";527;"2006-02-14 22:04:37"
522;522;2;"ARNOLD";"HAVENS";"ARNOLD.HAVENS@sakilacustomer.org";528;"2006-02-14 22:04:37"
523;523;1;"HARVEY";"GUAJARDO";"HARVEY.GUAJARDO@sakilacustomer.org";529;"2006-02-14 22:04:37"
524;524;1;"JARED";"ELY";"JARED.ELY@sakilacustomer.org";530;"2006-02-14 22:04:37"
525;525;2;"ADRIAN";"CLARY";"ADRIAN.CLARY@sakilacustomer.org";531;"2006-02-14 22:04:37"
526;526;2;"KARL";"SEAL";"KARL.SEAL@sakilacustomer.org";532;"2006-02-14 22:04:37"
527;527;1;"CORY";"MEEHAN";"CORY.MEEHAN@sakilacustomer.org";533;"2006-02-14 22:04:37"
528;528;1;"CLAUDE";"HERZOG";"CLAUDE.HERZOG@sakilacustomer.org";534;"2006-02-14 22:04:37"
529;529;2;"ERIK";"GUILLEN";"ERIK.GUILLEN@sakilacustomer.org";535;"2006-02-14 22:04:37"
530;530;2;"DARRYL";"ASHCRAFT";"DARRYL.ASHCRAFT@sakilacustomer.org";536;"2006-02-14 22:04:37"
531;531;2;"JAMIE";"WAUGH";"JAMIE.WAUGH@sakilacustomer.org";537;"2006-02-14 22:04:37"
532;532;2;"NEIL";"RENNER";"NEIL.RENNER@sakilacustomer.org";538;"2006-02-14 22:04:37"
533;533;1;"JESSIE";"MILAM";"JESSIE.MILAM@sakilacustomer.org";539;"2006-02-14 22:04:37"
534;534;1;"CHRISTIAN";"JUNG";"CHRISTIAN.JUNG@sakilacustomer.org";540;"2006-02-14 22:04:37"
535;535;1;"JAVIER";"ELROD";"JAVIER.ELROD@sakilacustomer.org";541;"2006-02-14 22:04:37"
536;536;2;"FERNANDO";"CHURCHILL";"FERNANDO.CHURCHILL@sakilacustomer.org";542;"2006-02-14 22:04:37"
537;537;2;"CLINTON";"BUFORD";"CLINTON.BUFORD@sakilacustomer.org";543;"2006-02-14 22:04:37"
538;538;2;"TED";"BREAUX";"TED.BREAUX@sakilacustomer.org";544;"2006-02-14 22:04:37"
539;539;1;"MATHEW";"BOLIN";"MATHEW.BOLIN@sakilacustomer.org";545;"2006-02-14 22:04:37"
540;540;1;"TYRONE";"ASHER";"TYRONE.ASHER@sakilacustomer.org";546;"2006-02-14 22:04:37"
541;541;2;"DARREN";"WINDHAM";"DARREN.WINDHAM@sakilacustomer.org";547;"2006-02-14 22:04:37"
542;542;2;"LONNIE";"TIRADO";"LONNIE.TIRADO@sakilacustomer.org";548;"2006-02-14 22:04:37"
543;543;1;"LANCE";"PEMBERTON";"LANCE.PEMBERTON@sakilacustomer.org";549;"2006-02-14 22:04:37"
544;544;2;"CODY";"NOLEN";"CODY.NOLEN@sakilacustomer.org";550;"2006-02-14 22:04:37"
545;545;2;"JULIO";"NOLAND";"JULIO.NOLAND@sakilacustomer.org";551;"2006-02-14 22:04:37"
546;546;1;"KELLY";"KNOTT";"KELLY.KNOTT@sakilacustomer.org";552;"2006-02-14 22:04:37"
547;547;1;"KURT";"EMMONS";"KURT.EMMONS@sakilacustomer.org";553;"2006-02-14 22:04:37"
548;548;1;"ALLAN";"CORNISH";"ALLAN.CORNISH@sakilacustomer.org";554;"2006-02-14 22:04:37"
549;549;1;"NELSON";"CHRISTENSON";"NELSON.CHRISTENSON@sakilacustomer.org";555;"2006-02-14 22:04:37"
550;550;2;"GUY";"BROWNLEE";"GUY.BROWNLEE@sakilacustomer.org";556;"2006-02-14 22:04:37"
551;551;2;"CLAYTON";"BARBEE";"CLAYTON.BARBEE@sakilacustomer.org";557;"2006-02-14 22:04:37"
552;552;2;"HUGH";"WALDROP";"HUGH.WALDROP@sakilacustomer.org";558;"2006-02-14 22:04:37"
553;553;1;"MAX";"PITT";"MAX.PITT@sakilacustomer.org";559;"2006-02-14 22:04:37"
554;554;1;"DWAYNE";"OLVERA";"DWAYNE.OLVERA@sakilacustomer.org";560;"2006-02-14 22:04:37"
555;555;1;"DWIGHT";"LOMBARDI";"DWIGHT.LOMBARDI@sakilacustomer.org";561;"2006-02-14 22:04:37"
556;556;2;"ARMANDO";"GRUBER";"ARMANDO.GRUBER@sakilacustomer.org";562;"2006-02-14 22:04:37"
557;557;1;"FELIX";"GAFFNEY";"FELIX.GAFFNEY@sakilacustomer.org";563;"2006-02-14 22:04:37"
558;558;1;"JIMMIE";"EGGLESTON";"JIMMIE.EGGLESTON@sakilacustomer.org";564;"2006-02-14 22:04:37"
559;559;2;"EVERETT";"BANDA";"EVERETT.BANDA@sakilacustomer.org";565;"2006-02-14 22:04:37"
560;560;1;"JORDAN";"ARCHULETA";"JORDAN.ARCHULETA@sakilacustomer.org";566;"2006-02-14 22:04:37"
561;561;2;"IAN";"STILL";"IAN.STILL@sakilacustomer.org";567;"2006-02-14 22:04:37"
562;562;1;"WALLACE";"SLONE";"WALLACE.SLONE@sakilacustomer.org";568;"2006-02-14 22:04:37"
563;563;2;"KEN";"PREWITT";"KEN.PREWITT@sakilacustomer.org";569;"2006-02-14 22:04:37"
564;564;2;"BOB";"PFEIFFER";"BOB.PFEIFFER@sakilacustomer.org";570;"2006-02-14 22:04:37"
565;565;2;"JAIME";"NETTLES";"JAIME.NETTLES@sakilacustomer.org";571;"2006-02-14 22:04:37"
566;566;1;"CASEY";"MENA";"CASEY.MENA@sakilacustomer.org";572;"2006-02-14 22:04:37"
567;567;2;"ALFREDO";"MCADAMS";"ALFREDO.MCADAMS@sakilacustomer.org";573;"2006-02-14 22:04:37"
568;568;2;"ALBERTO";"HENNING";"ALBERTO.HENNING@sakilacustomer.org";574;"2006-02-14 22:04:37"
569;569;2;"DAVE";"GARDINER";"DAVE.GARDINER@sakilacustomer.org";575;"2006-02-14 22:04:37"
570;570;2;"IVAN";"CROMWELL";"IVAN.CROMWELL@sakilacustomer.org";576;"2006-02-14 22:04:37"
571;571;2;"JOHNNIE";"CHISHOLM";"JOHNNIE.CHISHOLM@sakilacustomer.org";577;"2006-02-14 22:04:37"
572;572;1;"SIDNEY";"BURLESON";"SIDNEY.BURLESON@sakilacustomer.org";578;"2006-02-14 22:04:37"
573;573;1;"BYRON";"BOX";"BYRON.BOX@sakilacustomer.org";579;"2006-02-14 22:04:37"
574;574;2;"JULIAN";"VEST";"JULIAN.VEST@sakilacustomer.org";580;"2006-02-14 22:04:37"
575;575;2;"ISAAC";"OGLESBY";"ISAAC.OGLESBY@sakilacustomer.org";581;"2006-02-14 22:04:37"
576;576;2;"MORRIS";"MCCARTER";"MORRIS.MCCARTER@sakilacustomer.org";582;"2006-02-14 22:04:37"
577;577;2;"CLIFTON";"MALCOLM";"CLIFTON.MALCOLM@sakilacustomer.org";583;"2006-02-14 22:04:37"
578;578;2;"WILLARD";"LUMPKIN";"WILLARD.LUMPKIN@sakilacustomer.org";584;"2006-02-14 22:04:37"
579;579;2;"DARYL";"LARUE";"DARYL.LARUE@sakilacustomer.org";585;"2006-02-14 22:04:37"
580;580;1;"ROSS";"GREY";"ROSS.GREY@sakilacustomer.org";586;"2006-02-14 22:04:37"
581;581;1;"VIRGIL";"WOFFORD";"VIRGIL.WOFFORD@sakilacustomer.org";587;"2006-02-14 22:04:37"
582;582;2;"ANDY";"VANHORN";"ANDY.VANHORN@sakilacustomer.org";588;"2006-02-14 22:04:37"
583;583;1;"MARSHALL";"THORN";"MARSHALL.THORN@sakilacustomer.org";589;"2006-02-14 22:04:37"
584;584;2;"SALVADOR";"TEEL";"SALVADOR.TEEL@sakilacustomer.org";590;"2006-02-14 22:04:37"
585;585;1;"PERRY";"SWAFFORD";"PERRY.SWAFFORD@sakilacustomer.org";591;"2006-02-14 22:04:37"
586;586;1;"KIRK";"STCLAIR";"KIRK.STCLAIR@sakilacustomer.org";592;"2006-02-14 22:04:37"
587;587;1;"SERGIO";"STANFIELD";"SERGIO.STANFIELD@sakilacustomer.org";593;"2006-02-14 22:04:37"
588;588;1;"MARION";"OCAMPO";"MARION.OCAMPO@sakilacustomer.org";594;"2006-02-14 22:04:37"
589;589;1;"TRACY";"HERRMANN";"TRACY.HERRMANN@sakilacustomer.org";595;"2006-02-14 22:04:37"
590;590;2;"SETH";"HANNON";"SETH.HANNON@sakilacustomer.org";596;"2006-02-14 22:04:37"
591;591;1;"KENT";"ARSENAULT";"KENT.ARSENAULT@sakilacustomer.org";597;"2006-02-14 22:04:37"
592;592;1;"TERRANCE";"ROUSH";"TERRANCE.ROUSH@sakilacustomer.org";598;"2006-02-14 22:04:37"
593;593;2;"RENE";"MCALISTER";"RENE.MCALISTER@sakilacustomer.org";599;"2006-02-14 22:04:37"
594;594;1;"EDUARDO";"HIATT";"EDUARDO.HIATT@sakilacustomer.org";600;"2006-02-14 22:04:37"
595;595;1;"TERRENCE";"GUNDERSON";"TERRENCE.GUNDERSON@sakilacustomer.org";601;"2006-02-14 22:04:37"
596;596;1;"ENRIQUE";"FORSYTHE";"ENRIQUE.FORSYTHE@sakilacustomer.org";602;"2006-02-14 22:04:37"
597;597;1;"FREDDIE";"DUGGAN";"FREDDIE.DUGGAN@sakilacustomer.org";603;"2006-02-14 22:04:37"
598;598;1;"WADE";"DELVALLE";"WADE.DELVALLE@sakilacustomer.org";604;"2006-02-14 22:04:37"
599;599;2;"AUSTIN";"CINTRON";"AUSTIN.CINTRON@sakilacustomer.org";605;"2006-02-14 22:04:37"
